relative_path,category,file_kind,current_exists,upstream_exists,case_only_collision,current_sha256,upstream_sha256,current_png_width,current_png_height,current_png_color_type,upstream_png_width,upstream_png_height,upstream_png_color_type,difference_status
items/npcDemonicStaff.png,items,png,yes,yes,no,ec709e64e309cf26785e59bc3f77c81d868d267d58f262ba3c78aa3ba3b28f66,30de29c712f5d7449f6caf209932bded74a05f54f5b4951d31c81a63b93817cb,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDemonicSword.png,items,png,yes,yes,no,835baa2c2974aaa0ae1f3aace6121fe7d0998f62fd2ee1af56e452dd07a14403,21bbe9ad4a13d9aa1c6535e56238b9a730723199547ab79e265de4be406b0c6c,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDemonicTrident.png,items,png,yes,yes,no,2f0d2d790000a500249014036f36fd29c275b9b68638376b22fdea97f3f058fd,1a83e61bdaa1e257d171d6dac5550ec445f9bdb4c853536536b46170dffc34e0,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDemonicWarhammer.png,items,png,yes,yes,no,013bfed599e7aae0764305d5561f2dcb4d5a4a2b34793160a6f758907bfd82bf,23b6fcea5f17958737bb080a258e2cb808cce493b369cb6ec5cb89357e171c84,16,16,3 (indexed-color),16,16,6 (truecolor-alpha),different
items/npcDiamondBattleAxe.png,items,png,yes,yes,no,d2c0e12460697331c6e7086b71190d6084eb28526522832387745ad0f5c3066a,49c21a13b4fc9e39dfc4398e9ea6d68905abd2ff1f29824dd29fc26ccd24a3e3,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDiamondBroadsword.png,items,png,yes,yes,no,65cf20b950f7da1321f2e1845ce46f9c605c5af2a6db6e944d32f6612958e04f,9ea33cf6d19d740ef98058f1087f5b8cc329823a6db6a9e259f9811c3a25545d,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDiamondBullet.png,items,png,yes,yes,no,552c83a1347628f73bdccee979f380cb3158a927a2680aee1c8c2a9ff096b1f9,1678bd299e4e13e16f453d098ce511328593e30e9f21dff07c408e9002fd2ba4,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDiamondDagger.png,items,png,yes,yes,no,3e37b41b5a951a20e76992367cbb907adaee5297c769686b47112458c4667832,d2f194ce442bff192c0d82094bf5138e8f397b4d7521d4a3c2c6e7ff2abbea6e,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDiamondGlaive.png,items,png,yes,yes,no,33557f55025e3acd8b068cd148c35cd597537db5850522a5128f8a661b4eec34,c5a6e65e5794a813fd8a67728fd0d1830341d5d67290831c1aa706fd9fd8cfea,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDiamondGun.png,items,png,yes,yes,no,c472a12875045bb4a3ee8be4a6688f7824f656791a60bcb03bc988b59908dce5,e316248361ac90eef99afb2a22b78c5fa272703b3c1ac9b478e90176d239a866,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDiamondHalberd.png,items,png,yes,yes,no,8dcd13ebd286cbcba47970e3304a2deab297e53200a1c4d4e316ecb6096d8c71,dbfa4ae6d507481d3c3d1e4c68859b29bb7cde057cd6b3076578429ee79de012,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDiamondMace.png,items,png,yes,yes,no,d55581ca82c44867d914810bd0cf8500b3564ec14cd1cb043ec47e8a4cd737ed,9f50ba73f7fa74ab0da99b7f15d5c0a8b6ec30f7c39e0da736b7575d517226b1,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDiamondScythe.png,items,png,yes,yes,no,91609ddf0de65c7a706db34e449564f75d997a730a8b66184f0ec322c10d1c72,23dffa0cf7686aef894e2d902f2e0e66bed97bee5f1a9741edd1e40e72bf8435,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDiamondShield.png,items,png,no,yes,no,,59be236b7608125e1d2d01ddc886ad25e6d8d06d819fc2ad8bfb382dab7f6a27,,,,16,16,6 (truecolor-alpha),upstream-only
items/npcDiamondSkirt.png,items,png,yes,yes,no,1e65be751f1720a8a548d0c61a9edd1d6a877c6270d07a2d44dffcbd7b73dd5c,1e65be751f1720a8a548d0c61a9edd1d6a877c6270d07a2d44dffcbd7b73dd5c,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcDiamondSpear.png,items,png,yes,yes,no,b18b4c2f47acfa41f35b77816d5e5ef6e09cc4749a8e41851d6af80e4e10f9fe,929bb6bf72c742dad0a0fee8928ff2427381c480a5a17311bbfde205ed12a15b,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDiamondStaff.png,items,png,yes,yes,no,35dbd366cd25bfbcc619a71c859104d4edc4604f55709276bc750a0263ef6ae3,5e99c815e69d5b8f836875e95f2da376a7b1280349452ecef62e50a72b0302e1,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDiamondTrident.png,items,png,yes,yes,no,a68d39628e3bbc6c48fca2f94dd677d5bcc1db6899a6786558842439512d30a6,6e34ee5f824c1d9f1106d9a2e279f8990de8d94b7efd91a89c0edfbc633fb343,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDiamondWarhammer.png,items,png,yes,yes,no,54ed0c992ae35289b2df19b4f05594a6295971d83db4b7f3aeea046139630c1f,a43ec73b0c0c6bcd811367e6b3130bed72b01acbdeae152b169764c82170286e,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDiaShield.png,items,png,yes,yes,no,5b5f503909e017bb371bbf67a23c5f47a466e8d032e83a9266d2c94ad9bf6992,59be236b7608125e1d2d01ddc886ad25e6d8d06d819fc2ad8bfb382dab7f6a27,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcEarthElement.png,items,png,yes,yes,no,f442ad4614e46fb0e4181b616aa0c647288b84ef936db58a9db257a0c635ecaf,fea67db25c5c70ae5f83d187f16ad7b2df8569145d529aff9279308cd4937eb3,16,16,6 (truecolor-alpha),16,128,6 (truecolor-alpha),different
items/npcEarthElement.png.mcmeta,items,png-mcmeta,no,yes,no,,8519f2c040c2e94bb8e310343923e0ac6232b4d9ad8b5c38ea9a9b08a263e746,,,,,,,upstream-only
items/npcElementalStaff.png,items,png,yes,yes,no,50931c650659fe24a570028a40395ba17d9aa07054e979cd989cc63b4a83072d,60b5185bee1411818d0dcd820272aa1ef06e530d5f3df8c03da550fc6925fb5e,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcEmeraldBattleAxe.png,items,png,yes,yes,no,9c14cca5d340f77cf2bb485c358e446f98c1aadebce7b18893a549ea88e3a129,6f273fb61cbf60270d549dd337bfff7d9b879ced2d94c0b88e06658426a518e5,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcEmeraldBroadsword.png,items,png,yes,yes,no,8caf297c7584b895d26f14b181eefa59e448e0a34818853075042b9487ef1132,16fdee8bc80e05714f7cd60592ae55ef8ede9a6827a1be16d196088498f78c82,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcEmeraldBullet.png,items,png,yes,yes,no,4fdfae1e87e97dadabf9ea6f434f0caf749706352535d1d4c8cb6217427bf4c3,ff66b7cb85f407a6cafbd7ea69d9566efd441d1e3ab64f250879f04d600fdb52,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcEmeraldDagger.png,items,png,yes,yes,no,7c32412add330757228d5d2484713855a28158e5fda7a1ca5f3369263360cf8a,6aa190de38531dd163651a1aa8c128a4fe3c59af8c5e59e490617f4b2ff42473,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcEmeraldGlaive.png,items,png,yes,yes,no,64f4f09159694ec4bd9e54bb47edcea2a180b0a2d5ef1ceab55751ac97991689,0cb1bb08d29ef874999a02ebec5aca5cf0c35bb6af80a5989376713119b9e0cf,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcEmeraldGun.png,items,png,yes,yes,no,6a07b9c7fe124267e3501919c4d6ff6cd134b36a3052b291945b93378b9524b5,d26f6aadb79edb8ca7e6251acbc4dbfd7215082e0ca7fd03b0868cf1beabb4cd,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcEmeraldHalberd.png,items,png,yes,yes,no,0b5d0f3ef927d1d88821f633af425effe00889aab5b28eb340ae5bdaae8067d8,33cd121b5fa9b87eb1f1c328421d19750186212731329c105479f234217a613b,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcEmeraldMace.png,items,png,yes,yes,no,9ba26d633870f07d46648530bbb4a4c2de4eeeba8808bc221e447e708f882a58,4653b9dd04f222f9d6e0665d6e186d0261aa62e945f7c31f4fe3bc323ca5b250,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcEmeraldScythe.png,items,png,yes,yes,no,fdcf0fea3b8b1445cd604437821ef1d29b14985c1a42b9109df9abdb19091c74,6c889fbb98eb78a438caa799881cf38e576d70921ac1441601f526ba26b7d443,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcEmeraldShield.png,items,png,yes,yes,no,734f03a44e328edcbc54aeb867510d4e95295a5d65259d9edbe9c830b3824f34,6d9ddbb52a882af8872610859ca61e36e5db5c3c1398dd9070311c46c427a418,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcEmeraldSkirt.png,items,png,yes,yes,no,c693aa33e63532a5a8fc668052762cd68e4bfcc18e05f4f5093ef709a6c84aac,c693aa33e63532a5a8fc668052762cd68e4bfcc18e05f4f5093ef709a6c84aac,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcEmeraldSpear.png,items,png,yes,yes,no,33d1d5f34eb99f0c1499c07e4272190cff82286922999b953b700ccac3c1950e,cfa713224d3506529f493417258b4d7f610949d7bad04e0df01ea3976eb4d614,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcEmeraldStaff.png,items,png,yes,yes,no,eebc6eb7682aa2169a85a96ae62913b514b7c109d39746c8d580d4e38df5cb73,2dd62a8e267339fda9f65919c2fc191e84315e0fb4d7e3d6a79e910ea2e15d7d,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcEmeraldSword.png,items,png,yes,yes,no,387af95186adda2c92df2b73bf98a1df699666fadb656b3d3cc36defc7632c94,8d60b16dcbda24d1f8ebf7c38baf4644a56c96da346f633867003a1d63f904b4,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcEmeraldTrident.png,items,png,yes,yes,no,4eea5d063c683f223a2a6ad7fdc9e20c30be5b5be9c115bfb2ab9f0318bfd40e,2bc3d6be07e8a001726acb3aaea8666e4e00204d8289f52b6cd28b62e589aa83,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcEmeraldWarhammer.png,items,png,yes,yes,no,a98075eed3211682862dc802672e8fdf33dc0ae566d9764e0edcac57d1b3bdc8,6af2b6c533fc8a3ba7bcdf255ccaf65e3d93964af4f619b33bd104c23f7a2dca,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcExcalibur.png,items,png,yes,yes,no,b958e52f0ec5f9199a686f52aeec4c4b266ebec481cd869d4714ad4b9e644056,887c1a423a8ba7d9db9262464e09fa1afa796288433818c16e9036c11fcb6058,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcFireElement.png,items,png,yes,yes,no,6c90e78df4521e2c1ec7904995ec144c74b92a5309e4df316cf005588bc21641,bddf21cdde8ee9fd6da214810cc8d740e67502126f77f38aa8e6325de9ddb5bb,16,16,6 (truecolor-alpha),16,80,6 (truecolor-alpha),different
items/npcFireElement.png.mcmeta,items,png-mcmeta,no,yes,no,,2f731865b710425252e82803ae1f2dd1a20ce444ae8580de3615e5bf81accf62,,,,,,,upstream-only
items/npcFireSpell.png,items,png,yes,yes,no,45bbef8e7ee8e72d18818db97e790e48698c87ea4a92672725621716fbd4f2d5,f71fc64fcfdad2adc3d4192b556325b71a5a6e21663c3d3fb485b1fac218d156,16,16,6 (truecolor-alpha),16,80,6 (truecolor-alpha),different
items/npcFireSpell.png.mcmeta,items,png-mcmeta,no,yes,no,,7c25a80a5b49f75a9a7cff411599ead588977083c0f08d086ad0f77cf20d2072,,,,,,,upstream-only
items/npcFrenchHorn.png,items,png,yes,yes,no,c6f99919c7407425c0766c5088bb7b540bfad19fa9d3a59a14877ac7cf46fa56,d76c02d7ad216e7d6a2993ddb45b620c798b6bd2cee5668fea3d8fd9ce1cd523,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcFrostBattleAxe.png,items,png,yes,yes,no,52722a862e18e4793f943314d626d4aaf030bf160cedf64acee99b4e1f7d0e68,f12ae2584fc8435a3ec3545611495b223eaa51ef34e6b8148c7f195d71a62b77,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcFrostBroadsword.png,items,png,yes,yes,no,fa46fac0241aa73c009229b64c95303e228f16e49a8e8ec40ca30ca84643199e,1366b1661c54a63905d1efa83996dc672366020e2c27cf3448cd0dac232477bd,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcFrostDagger.png,items,png,yes,yes,no,031ef52c8d3faf42a92f42d7f3dede170e99e0c0b9ad6bddde82a09e11d132fe,7e03e67815ddbe2291705a6beb004e5e3772d96a0011690e54d8efcba1bfee5e,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcFrostGlaive.png,items,png,yes,yes,no,e3cd1f8996019d4e0aac7717fb6a1ce702a6831cdce6d21fcd05e7a030093298,4dff985d8c198174e292b800c676ab0f8f3e3b14fc08f36086da866a17ebd737,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcFrostHalberd.png,items,png,yes,yes,no,d1d26a9869eb03ba5bf329d8f6872d43646a141470c4ac627d4ecde2e03da406,4d9766402b33a23b24f36f75f67d77db471b4d6e626e9847ff1e7cd49124319b,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcFrostMace.png,items,png,yes,yes,no,768eda87c5107e3c5b8f9cee7ea29b2547caef44728a7bea85e3725a1c36b28d,ad8cd0ce7b11c7de6f57ac0ba512ffda58b4b8e83ac9803406e5f1c2faad043e,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcFrostScythe.png,items,png,yes,yes,no,b75d77303851966997c2348fc2a55b8efeabf23675dbfeff0df03d9fd914d70f,d91f6a0cf944963df125cafd773ba4f89d6a02fe5500f5ffc4e5add0e958e86e,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcFrostShield.png,items,png,yes,yes,no,99decd7bd0226efc8cba9ba0c4cf281901f1ae0fef410d30853ef027b42487e6,b204e2299d86289b6aecc778a95a753de34193a8d48b1899b2ba3792c0f2c2a9,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcFrostSpear.png,items,png,yes,yes,no,b251a44bb5078b363262e5088e35658433214e3282ed6bf1692890f3e6776f25,473d5d0e740b458f1f19e504512bc58a01a4d3b44edff5b37ca864c672a14754,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcFrostStaff.png,items,png,yes,yes,no,3b7894c66d6cab0c5c8fd8f46283d412cddfd152cb3e2bcf1870b4d5fb78a27e,2b3df21f34d5f1e1dca69f0305dc2c2279e7961127d21ca6c4c8f9c409a5e71a,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcFrostSword.png,items,png,yes,yes,no,fab6159a8e9737446513198ef2fe5d0b5ae9bf2077d75ce14b44cd5db85fc17d,22b285c2278e414fddae0e9567f3582f318be4c3f59cad844985c0e8aadf57b4,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcFrostTrident.png,items,png,yes,yes,no,18799e560075ce4eb98c0b2b1b0c2a5bc1b4c660e79514012156d4404b4ae7d6,2812441319185e8e91eca754f374536b02476d89d7985cf8fbe712b4c85c7d80,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcFrostWarhammer.png,items,png,yes,yes,no,df66b55c9b632b4a15a4d25bfd77885bcdd348892516d8aa046fa6aa312dd659,3e6e14046faebcc12f1a6716fd244ecbeb279606993f9222a40b9c624a27f50d,16,16,3 (indexed-color),16,16,6 (truecolor-alpha),different
items/npcFullBronzeBoots.png,items,png,yes,yes,no,1071dbb0ffcbd910cdbfddb866aafdcc2fecc9dfe01e52176174b27b30ee8030,1071dbb0ffcbd910cdbfddb866aafdcc2fecc9dfe01e52176174b27b30ee8030,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcFullBronzeChest.png,items,png,yes,yes,no,a570f269d9f50ab6e71ab942b9548f486573642e3cc71b18f75301ac7840400a,a570f269d9f50ab6e71ab942b9548f486573642e3cc71b18f75301ac7840400a,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcFullBronzeHead.png,items,png,yes,yes,no,c279564f87789c3e80c6723f35813a8395cf2a0ef2ab911547ded31492c5ee9f,c279564f87789c3e80c6723f35813a8395cf2a0ef2ab911547ded31492c5ee9f,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcFullBronzeLeggings.png,items,png,yes,yes,no,e0a96d3ba4904b10532830e8bbc1c1ba3d15af0ed8c7987e9e63584de60103ed,e0a96d3ba4904b10532830e8bbc1c1ba3d15af0ed8c7987e9e63584de60103ed,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcFullBronzeShield.png,items,png,yes,yes,no,27c4f7a3c2b4a2919e268ded8bd2dd9630970b831da0d56f42a24d81e719710d,708d1813541ed79875fd21a4a4f7b6d9b78988af9e8889a49779ad8f499eda0d,16,16,6 (truecolor-alpha),16,16,3 (indexed-color),different
items/npcFullDemonicShield.png,items,png,no,yes,no,,7e1574a53ced2e0ed1e29adb9884e2a64065b8bdacb55b4598ef6aae9641bc46,,,,16,16,6 (truecolor-alpha),upstream-only
items/npcFullDiamondChest.png,items,png,yes,yes,no,0883b8bc08d8f863acf28bb2540021735450b8f6a0ce8e3f5b589c5b0f76db7b,0883b8bc08d8f863acf28bb2540021735450b8f6a0ce8e3f5b589c5b0f76db7b,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcFullDiamondHead.png,items,png,yes,yes,no,c5b921cf0c0c800e65d53c434ff7cd3b8c29c3891ba5e1ac46f38d28e0a82a45,c5b921cf0c0c800e65d53c434ff7cd3b8c29c3891ba5e1ac46f38d28e0a82a45,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcFullDiamondShield.png,items,png,no,yes,no,,128dedd5e70b845fb1234a0991d784e1532102cae185aa33ef812b8e38f11127,,,,16,16,6 (truecolor-alpha),upstream-only
items/npcFullDiaShield.png,items,png,yes,yes,no,ce95583135ede594387b826a060ae566aae7c2cb9e0974f68b3fd874650ba2a5,128dedd5e70b845fb1234a0991d784e1532102cae185aa33ef812b8e38f11127,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcFullEmeraldBoots.png,items,png,yes,yes,no,3889715768941262e318a69715a4a4286dc3db1557eece66f57dd4c75e54e411,3889715768941262e318a69715a4a4286dc3db1557eece66f57dd4c75e54e411,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcFullEmeraldChest.png,items,png,yes,yes,no,5692ce67bb98697f9dac624bc18c4379e96f327dc5cf44060adcd696e635df3c,5692ce67bb98697f9dac624bc18c4379e96f327dc5cf44060adcd696e635df3c,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcFullEmeraldHead.png,items,png,yes,yes,no,3a234fcf6ea5c8f0070d7d563b538877fe45e39727b15864e81be2b6d33de8b1,3a234fcf6ea5c8f0070d7d563b538877fe45e39727b15864e81be2b6d33de8b1,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcFullEmeraldLeggings.png,items,png,yes,yes,no,46b746a9b0329a2f2a25da2125f0e8797d4438f39caefed7b7610eb7b815f318,46b746a9b0329a2f2a25da2125f0e8797d4438f39caefed7b7610eb7b815f318,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcFullEmeraldShield.png,items,png,yes,yes,no,047b59058d4d486a0c6dbe44ce6d458e8f1af559c9013042d4af0917daaae967,1385091f6e9934320e2bc54642bf81a82673a7bfedbc38567a62a8ffb8304359,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcFullFrostShield.png,items,png,no,yes,no,,e22324cff79f62fb3adb6b364914fce45a0149d407e669f59ecb206072ce2b14,,,,16,16,6 (truecolor-alpha),upstream-only
items/npcFullGoldChest.png,items,png,yes,yes,no,dd398026382cb2031120e0615c4568e0e7773e4637372470830d0ffe96ac6192,dd398026382cb2031120e0615c4568e0e7773e4637372470830d0ffe96ac6192,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcFullGoldenShield.png,items,png,yes,yes,no,879c1d48263eece30fc7f209d7fef74c32588afe8a08e0337cb81cc083d873ef,6475a43b9eced3bc445bbaa17c774ec29aa9e29f3e6d715e7315782cc29d4b71,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcFullGoldHead.png,items,png,yes,yes,no,cb95741e8f8f5519eab421682e7ed6e255736cedca6017e440309b579ef7f0ae,cb95741e8f8f5519eab421682e7ed6e255736cedca6017e440309b579ef7f0ae,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcFullIronChest.png,items,png,yes,yes,no,3e4cad36b981fc8d881cbad09ab39ba0b8924012fdac1f115f5237af9f5ddb3a,3e4cad36b981fc8d881cbad09ab39ba0b8924012fdac1f115f5237af9f5ddb3a,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcFullIronHead.png,items,png,yes,yes,no,5fb5d09e23f246fcb4a84792167d64eb9d3c76a553fe25efa0d69b59b57bd7ea,5fb5d09e23f246fcb4a84792167d64eb9d3c76a553fe25efa0d69b59b57bd7ea,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcFullIronShield.png,items,png,yes,yes,no,43f3ef671f358ffdfc990f9d440d3568e70ebf85cfc8450d2dac8553c012e7c5,7c2c29faab0c0ba2e4f26e9b26a8aa3ccc45fe7fb3ab0dd72a19336bf5d6baf2,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcFullLeatherChest.png,items,png,yes,yes,no,befd4493639520e6e37d855809ce2650cef24fbdd8a21aa358b592e2d0ab1ced,befd4493639520e6e37d855809ce2650cef24fbdd8a21aa358b592e2d0ab1ced,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcFullLeatherHead.png,items,png,yes,yes,no,261eb8fdda34b906e50752e3aa95ee9d542c4f17e72bbf57055af6ba44c5d964,261eb8fdda34b906e50752e3aa95ee9d542c4f17e72bbf57055af6ba44c5d964,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcFullMithrilShield.png,items,png,no,yes,no,,bf4c154d45a34c5c6887ac91117851d97b408df6ef49bc650a266ef7185eddd8,,,,16,16,6 (truecolor-alpha),upstream-only
items/npcFullStoneShield.png,items,png,yes,yes,no,0502fb6d8c6a02813b23efaa3010095bf06a8712e0970bda4633b7ff624b6806,0a6638ce39a89e792392b9343b517737849ff1de13874c53bdfc0f3fa808ecf3,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcFullWoodenBoots.png,items,png,yes,yes,no,2ad40eaf7215982ae7adf544dfe9f8c3a3d94307266de457aa5283bd9aec9a6c,2ad40eaf7215982ae7adf544dfe9f8c3a3d94307266de457aa5283bd9aec9a6c,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcFullWoodenChest.png,items,png,yes,yes,no,9579816a59d1c7a36e8a96b54bd58a0c9d908fad2e173023007175bc2ad248e3,9579816a59d1c7a36e8a96b54bd58a0c9d908fad2e173023007175bc2ad248e3,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcFullWoodenHead.png,items,png,yes,yes,no,83f19c330681c525c08a41f01f23027dd8cfea22a9f1a69709a2e8837ef0dbdf,83f19c330681c525c08a41f01f23027dd8cfea22a9f1a69709a2e8837ef0dbdf,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcFullWoodenLeggings.png,items,png,yes,yes,no,b1a788ce708bc0b66c0f2362e84a851bfe9ef50d3fbde6f77534cee80b5e9b92,b1a788ce708bc0b66c0f2362e84a851bfe9ef50d3fbde6f77534cee80b5e9b92,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcFullWoodenShield.png,items,png,yes,yes,no,714cc6512833ad48ccf30dd9401b9c55035c30f933ae53ba92f59825b1e44e99,0ed584463993b8780256472dcebab0647d4725b643cb3b9d66d705e7804cbb1d,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcGiantShuriken.png,items,png,yes,yes,no,75f2bdfdb8bc84b570c17704f5446bbcbe73f41126ea4e0caf2d4170ea11a347,41cd57c956a4315f0cc28cab410b1da9eb49c38b7fea4bde1aa3afacc703a4a7,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcGoldenBattleAxe.png,items,png,yes,yes,no,98ca5342c25d7c8d51c8641632bc3d64bf4aa3f0514a3e4d50ee958faa752d23,a0e17e7b6f1b3a2faffe216e5ed1378564a506aa006e11b8831c3efa322cf250,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcGoldenBroadsword.png,items,png,yes,yes,no,53e6c5e42e4fed438122cc5c0196a06dbe4483069f7efeb5a11afc8565988173,44e6f567c3df999266be981bb3fb3f553eec2146279f27fc297791a4837c5bb7,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcGoldenBullet.png,items,png,yes,yes,no,2ecabdae163383d343e824e5675d761e7b614c1b10a568b61dbdb480ae2012ff,62c5871b20a017ea59533350bc8ecf7c4db5c4df77cc5164eb261765d4f0ab01,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcGoldenDagger.png,items,png,yes,yes,no,56a63b57cb2c9500c5699fe8813f63f005d2f715cf30dc5ed280385dd3bfb777,c304e812608207bfd520fc19bb4ee5692e3dd839b5dbc4a4b062198c28f4c276,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcGoldenGlaive.png,items,png,yes,yes,no,99616b907cd07580642f3b9cb04683f200048e3de210cdf3e4d04ece0a3fd2f3,31a9794e1f00f5af8d564f26ba990451e1906b8d748cc2369c49b79837a0498f,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcGoldenGun.png,items,png,no,yes,no,,8dd396a47efee8e64259b16b9b4c788b42ad44db0788dd9e22101cf4ccfb1dbb,,,,16,16,6 (truecolor-alpha),upstream-only
items/npcGoldenHalberd.png,items,png,yes,yes,no,e0eba7dc04dc827976b1609cce6b8ea6b38d76c2870420a01072e96cd61b37d4,6d6c5470ee5dfcbd4eb7bff05d969457e6cb8a4190a4c0395872eb63e3e85e7d,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
